num,x,y,targetX,targetY,errorX,errorY,tot_error,PID_x,PID_y
83,-1.9,-11.6,0,0,1.9,11.6,11.75457357797381,-2.9620614236704093,-13.25142246451336
84,-2.2,-12.5,0,0,2.2,12.5,12.69212354178764,-3.1731019254938535,-14.057938902774238
85,-2.4,-13.0,0,0,2.4,13.0,13.219682295728592,-2.808273036769742,-12.337707584518416
86,-2.5,-13.5,0,0,2.5,13.5,13.729530217745982,-2.1470529080492824,-12.363233831325557
87,-2.6,-13.8,0,0,2.6,13.8,14.042791745233567,-2.3807223554381522,-11.848503375923187
88,-2.7,-14.0,0,0,2.7,14.0,14.257980221616243,-2.4249411200934903,-11.448293184828954
89,-2.7,-13.9,0,0,2.7,13.9,14.159802258506296,-1.8480986397592436,-9.7416864510501
90,-2.7,-13.6,0,0,2.7,13.6,13.865424623862046,-1.9416893282127083,-8.618692948513942
91,-2.6,-13.4,0,0,2.6,13.4,13.649908424601243,-1.2973779706712987,-9.28906609384292
92,-2.4,-12.7,0,0,2.4,12.7,12.924782396620841,-0.6105771301021732,-5.888268144080675
93,-2.1,-12.2,0,0,2.1,12.2,12.379418403139946,0.2878998202784735,-6.8197860738639635
94,-1.9,-11.3,0,0,1.9,11.3,11.458621208504974,-0.4195487890669884,-4.155173925068477
95,-1.7,-10.5,0,0,1.7,10.5,10.636728820459794,-0.21677841550030374,-3.9379272746979446
96,-1.4,-9.5,0,0,1.4,9.5,9.60260381354974,0.5094860651373945,-2.359144975332879
97,-1.1,-8.5,0,0,1.1,8.5,8.570880934886448,0.897132191036645,-1.0559010264869197
98,-0.8,-7.5,0,0,0.8,7.5,7.542545989253231,0.806107996335378,-1.421152368889837
99,-0.5,-6.4,0,0,0.5,6.4,6.419501538281614,1.1164609188842316,0.11902293809461462
100,-0.1,-5.4,0,0,0.1,5.4,5.400925846556311,2.3576354104908934,1.009111949636405
101,0.2,-4.1,0,0,-0.2,4.1,4.104875150354758,1.8019185789687202,3.7526572435483576
102,0.4,-3.2,0,0,-0.4,3.2,3.22490309931942,1.2201595791480875,1.3727301769587967
103,0.8,-1.9,0,0,-0.8,1.9,2.0615528128088303,2.931770363523628,5.304646578053618
104,0.9,-1.0,0,0,-0.9,1.0,1.3453624047073711,1.0761930437382143,3.339850846001231
105,1.2,0.2,0,0,-1.2,-0.2,1.2165525060596438,2.6180633817593817,6.092071664770381
106,1.6,1.2,0,0,-1.6,-1.2,2.0,3.661263504233391,5.730071314218501
107,1.8,2.2,0,0,-1.8,-2.2,2.8425340807103794,2.486864048744106,6.284659898986475
108,2.0,3.3,0,0,-2.0,-3.3,3.8587562763149474,2.7032695665128035,8.048904921823796
109,2.2,4.0,0,0,-2.2,-4.0,4.565084884205331,2.891871946294323,6.005822126126022
110,2.4,5.2,0,0,-2.4,-5.2,5.727128425310542,3.074021086296743,10.326480562664528
111,2.5,5.4,0,0,-2.5,-5.4,5.950630218724736,2.4354772083425793,3.8179417732527003
112,2.6,6.4,0,0,-2.6,-6.4,6.907966415668218,2.7072231557433364,10.626917201062875
113,2.7,6.8,0,0,-2.7,-6.8,7.316419889536138,2.7136915784133544,6.118902731741829
114,2.7,7.4,0,0,-2.7,-7.4,7.877182237323192,2.170272197921701,8.638182671131101
115,2.7,7.6,0,0,-2.7,-7.6,8.065358020571685,2.2233269468662913,5.923022403582909
116,2.7,7.7,0,0,-2.7,-7.7,8.15965685553014,2.2813171701725614,5.584216607497233
117,2.7,7.8,0,0,-2.7,-7.8,8.254089895318563,2.318310839343228,5.722571220147962
118,2.6,7.6,0,0,-2.6,-7.6,8.032434251209281,1.6033497931789,3.744404512259523
119,2.4,7.3,0,0,-2.4,-7.3,7.684399781375251,0.9098512071895598,3.1920478311918363
120,2.3,6.9,0,0,-2.3,-6.9,7.273238618387273,1.4700798208078076,2.2748403239331694
121,2.1,6.4,0,0,-2.1,-6.4,6.735725647619565,0.7306751624401986,1.5698283223222318
122,1.8,5.8,0,0,-1.8,-5.8,6.072890580275591,-0.08691915617813706,0.5635838918633056
123,1.6,5.0,0,0,-1.6,-5.0,5.249761899362675,0.463004208024379,-1.2293778732632523
124,1.3,4.4,0,0,-1.3,-4.4,4.588027898781785,-0.24558263687727466,-0.048433920077061376
125,1.0,3.5,0,0,-1.0,-3.5,3.640054944640259,-0.6289738635232045,-3.0450656329871415
126,0.7,2.8,0,0,-0.7,-2.8,2.886173937932362,-0.7666734170359104,-2.07219939660425
127,0.4,1.9,0,0,-0.4,-1.9,1.9416487838947598,-1.0423896476254353,-4.292527297145381
128,0.2,1.1,0,0,-0.2,-1.1,1.118033988749895,-0.4908380781025651,-4.023837389394342
129,-0.1,0.2,0,0,0.1,-0.2,0.223606797749979,-1.3659483564757866,-5.368130386985083
130,-0.3,-0.6,0,0,0.3,0.6,0.6708203932499369,-0.8735580199825523,-5.316903728926731
131,-0.6,-1.4,0,0,0.6,1.4,1.5231546211727816,-1.9156732036571273,-6.38222767392756
132,-0.8,-2.0,0,0,0.8,2.0,2.154065922853802,-1.3502949922109762,-5.377913522417577
133,-1.1,-2.8,0,0,1.1,2.8,3.0083217912982647,-2.2478266300501963,-7.352876520683025
134,-1.2,-3.4,0,0,1.2,3.4,3.605551275463989,-1.0296097963684492,-6.492549252179581
135,-1.4,-4.0,0,0,1.4,4.0,4.237924020083418,-1.8767121971944396,-7.218850539927626
136,-1.6,-4.5,0,0,1.6,4.5,4.775981574503821,-2.088911552019089,-7.202076970010424
137,-1.6,-4.9,0,0,1.6,4.9,5.15460958754395,-0.7957295823832261,-6.733139464315961
138,-1.8,-5.2,0,0,1.8,5.2,5.502726596879042,-2.408628006784922,-6.768947398909784
139,-1.8,-5.6,0,0,1.8,5.6,5.882176467941097,-1.0365022620600417,-7.598437723482281
140,-1.8,-5.7,0,0,1.8,5.7,5.977457653551383,-1.0832056893518986,-5.90471093506795
141,-1.8,-5.9,0,0,1.8,5.9,6.168468205316454,-1.1078176605808423,-6.8268547600939655
142,-1.8,-5.9,0,0,1.8,5.9,6.168468205316454,-1.1653595800717627,-5.66302196545621
143,-1.7,-5.9,0,0,1.7,5.9,6.1400325732035,-0.46305271858444974,-5.76665499219574
144,-1.6,-5.8,0,0,1.6,5.8,6.016643582596529,-0.4380457233475468,-5.126633148153294
145,-1.5,-5.7,0,0,1.5,5.7,5.89406481131655,-0.40803014930663417,-5.1553369400503195
146,-1.4,-5.4,0,0,1.4,5.4,5.578530272392541,-0.3548201262561518,-3.7817459982053867
147,-1.2,-5.2,0,0,1.2,5.2,5.336665625650534,0.42365139493945214,-4.316876289493417
148,-1.1,-4.8,0,0,1.1,4.8,4.924428900898052,-0.14733447711156006,-2.7298691749613226
149,-1.0,-4.5,0,0,1.0,4.5,4.6097722286464435,-0.006825704503825969,-3.0392044885339686
