num,x,y,targetX,targetY,errorX,errorY,tot_error,PID_x,PID_y
108,-1.8,-5.5,0,0,1.8,5.5,5.7870545184921145,-1.168948311486856,-3.2506945696469085
109,-1.9,-5.5,0,0,1.9,5.5,5.818934610390462,-1.3909650429659852,-1.4491081179380414
110,-2.0,-5.3,0,0,2.0,5.3,5.664803615307419,-1.3288290693742324,0.481708718628455
111,-2.0,-5.4,0,0,2.0,5.4,5.758472019555188,-0.39869805972576144,-2.6733690705835045
112,-2.0,-5.4,0,0,2.0,5.4,5.758472019555188,-0.42278824059963227,-1.5834816260814668
113,-2.1,-5.3,0,0,2.1,5.3,5.70087712549569,-1.4781295265582832,-0.6151575663275729
114,-2.2,-5.3,0,0,2.2,5.3,5.738466694161429,-1.479977121336768,-1.6639417700767511
115,-2.2,-5.3,0,0,2.2,5.3,5.738466694161429,-0.5946660999298097,-1.7200916411161418
116,-2.2,-5.2,0,0,2.2,5.2,5.646237685397242,-0.6208749949455262,-0.773569020997956
117,-2.2,-5.4,0,0,2.2,5.4,5.830951894845301,-0.6460755615234375,-3.889838907265781
118,-2.1,-5.2,0,0,2.1,5.2,5.608029957123981,0.4680479899572201,0.3236248710700478
119,-2.2,-5.3,0,0,2.2,5.3,5.738466694161429,-1.6706768372458431,-2.936753620025448
120,-2.2,-5.1,0,0,2.2,5.1,5.554277630799526,-0.7169010870933533,0.2772426953343132
121,-2.1,-5.1,0,0,2.1,5.1,5.5154328932550705,0.24654936915626413,-1.9799168039083477
122,-2.1,-5.0,0,0,2.1,5.0,5.423098745182499,-0.7192168030261994,-1.0285624360034797
123,-2.0,-5.0,0,0,2.0,5.0,5.385164807134504,0.32411640195824476,-2.0475053888559342
124,-1.9,-4.9,0,0,1.9,4.9,5.2554733373883655,0.2886197836148009,-1.10226778685321
125,-1.9,-4.8,0,0,1.9,4.8,5.162363799656123,-0.6876251278162002,-0.9480137772610635
126,-1.8,-4.7,0,0,1.8,4.7,5.032891812864648,0.2579193760438422,-1.1504853423617765
127,-1.7,-4.6,0,0,1.7,4.6,4.904079934095691,0.46068650583069415,-0.9786911333783654
128,-1.7,-4.4,0,0,1.7,4.4,4.7169905660283025,-0.6516152069091796,-0.09553285334171346
129,-1.5,-4.3,0,0,1.5,4.3,4.55411901469428,1.4345402358860961,-1.0239847535926176
130,-1.5,-4.1,0,0,1.5,4.1,4.365775990588615,-0.5907912977218628,-0.12068815234643604
131,-1.5,-4.0,0,0,1.5,4.0,4.272001872658765,-0.6064855807304382,-0.8810012815964166
132,-1.4,-3.9,0,0,1.4,3.9,4.1436698710201325,0.4178302418294155,-0.9797928369882029
133,-1.4,-3.7,0,0,1.4,3.7,3.9560080889704965,-0.591619654750824,-0.055123867339101684
134,-1.3,-3.6,0,0,1.3,3.6,3.8275318418009276,0.5120401610740839,-0.8419798169741157
135,-1.3,-3.5,0,0,1.3,3.5,3.7336309405188937,-0.5733409903764726,-0.9758580810484906
136,-1.2,-3.4,0,0,1.2,3.4,3.605551275463989,0.42888778775460057,-0.9300524219295464
137,-1.2,-3.3,0,0,1.2,3.3,3.5114099732158874,-0.5519326112031936,-0.7943608591759923
138,-1.2,-3.2,0,0,1.2,3.2,3.417601498127013,-0.565687111210823,-0.8741961046969626
139,-1.2,-3.1,0,0,1.2,3.1,3.3241540277189325,-0.5792933899164199,-0.8505284959590964
140,-1.2,-2.9,0,0,1.2,2.9,3.138470965295043,-0.5926111682176589,0.26642299799257985
141,-1.2,-2.8,0,0,1.2,2.8,3.046309242345563,-0.6057077562570571,-0.7292818559299108
142,-1.2,-2.7,0,0,1.2,2.7,2.9546573405388314,-0.6205249225854873,-0.8361092127344467
143,-1.2,-2.6,0,0,1.2,2.6,2.863564212655271,-0.6331451771974563,-0.6541405269318665
144,-1.3,-2.4,0,0,1.3,2.4,2.7294688127912363,-1.6976643857494156,0.3281741317339928
145,-1.3,-2.4,0,0,1.3,2.4,2.7294688127912363,-0.7117516736745835,-1.701744568443298
146,-1.3,-2.3,0,0,1.3,2.3,2.6419689627245813,-0.7270918338537217,-0.71120758284227
147,-1.3,-2.3,0,0,1.3,2.3,2.6419689627245813,-0.7415947124481201,-1.7063989726305002
148,-1.3,-2.1,0,0,1.3,2.1,2.4698178070456938,-0.7562395578622819,0.3974625514855372
149,-1.3,-2.1,0,0,1.3,2.1,2.4698178070456938,-0.7722992316961289,-1.6596380186319348
150,-1.3,-2.0,0,0,1.3,2.0,2.3853720883753127,-0.7870212984561921,-0.6238221967857136
151,-1.3,-2.0,0,0,1.3,2.0,2.3853720883753127,-0.8024511558532715,-1.6578644779443739
152,-1.3,-1.9,0,0,1.3,1.9,2.3021728866442674,-0.8171868815422059,-0.6217956471431201
153,-1.2,-2.0,0,0,1.2,2.0,2.33238075793812,0.35493185611751266,-2.8346321573315256
154,-1.2,-1.9,0,0,1.2,1.9,2.247220505424423,-0.7952724849700927,-0.7062758684505955
155,-1.2,-1.8,0,0,1.2,1.8,2.1633307652783933,-0.809606666278839,-0.6894051322129083
156,-1.2,-1.8,0,0,1.2,1.8,2.1633307652783933,-0.8228510785102844,-1.6670832085371017
157,-1.2,-1.7,0,0,1.2,1.7,2.080865204668481,-0.8377249322891235,-0.7168362194618113
158,-1.2,-1.7,0,0,1.2,1.7,2.080865204668481,-0.8514707951545715,-1.659461561465263
159,-1.1,-1.6,0,0,1.1,1.6,1.94164878389476,0.2897043179232254,-0.524552016023976
160,-1.1,-1.5,0,0,1.1,1.5,1.8601075237738274,-0.8274026063919068,-0.6080314681736857
161,-1.1,-1.4,0,0,1.1,1.4,1.7804493814764855,-0.839910975265503,-0.5585812420762819
162,-1.0,-1.4,0,0,1.0,1.4,1.7204650534085253,0.09503866278318995,-1.5826024773120877
163,-1.0,-1.3,0,0,1.0,1.3,1.6401219466856727,-0.8152250157356262,-0.48733963977144135
164,-0.9,-1.3,0,0,0.9,1.3,1.5811388300841898,0.18581567089546502,-1.5638945784091949
165,-0.9,-1.2,0,0,0.9,1.2,1.5,-0.7872166437864304,-0.443938119257014
166,-0.8,-1.1,0,0,0.8,1.1,1.3601470508735445,0.24756088599100334,-0.49791539078238745
167,-0.7,-1.0,0,0,0.7,1.0,1.2206555615733703,0.3042702764943641,-0.4444892271441927
168,-0.7,-0.9,0,0,0.7,0.9,1.140175425099138,-0.7158086862564086,-0.40058425827776367
169,-0.6,-0.9,0,0,0.6,0.9,1.0816653826391966,0.30677850326832123,-1.4283877042770383
170,-0.5,-0.9,0,0,0.5,0.9,1.0295630140987,0.31054082400272964,-1.4393241132736203
171,-0.4,-0.9,0,0,0.4,0.9,0.9848857801796105,0.40265368521790657,-1.4497268064498898
172,-0.3,-0.8,0,0,0.3,0.8,0.8544003745317532,0.45177785548816873,-0.41567899151539467
173,-0.2,-0.8,0,0,0.2,0.8,0.8246211251235323,0.5153675726225553,-1.4197781799316405
174,-0.1,-0.8,0,0,0.1,0.8,0.806225774829855,0.06393068853678624,-1.4375367399215695
175,0.0,-0.7,0,0,0.0,0.7,0.7,0.660270777816899,-0.33335197789922266
176,0.1,-0.7,0,0,-0.1,0.7,0.7071067811865475,0.6807691941951419,-1.404621478438377
177,0.2,-0.7,0,0,-0.2,0.7,0.7280109889280517,0.6539956532159006,-1.412993045043945
178,0.2,-0.6,0,0,-0.2,0.6,0.6324555320336759,-0.30177237865924844,-0.4018910890605437
179,0.3,-0.6,0,0,-0.3,0.6,0.6708203932499369,0.7789278363782804,-1.3785590612411496
180,0.3,-0.5,0,0,-0.3,0.5,0.58309518948453,-0.24690907166004192,-0.30371215179038513
181,0.3,-0.5,0,0,-0.3,0.5,0.58309518948453,-0.24335791561603556,-1.3418292522430417
182,0.4,-0.3,0,0,-0.4,0.3,0.5,0.7640294145033535,0.6581925913159261
183,0.4,-0.3,0,0,-0.4,0.3,0.5,-0.18547048370838173,-1.2527007580041882
184,0.5,-0.3,0,0,-0.5,0.3,0.58309518948453,0.8905983833166674,-1.2560643043994901
185,0.5,-0.2,0,0,-0.5,0.2,0.5385164807134505,-0.12658785281181345,-0.08469922959454546
186,0.5,-0.2,0,0,-0.5,0.2,0.5385164807134505,-0.12060179207324989,-1.2122961345672605
187,0.5,-0.1,0,0,-0.5,0.1,0.5099019513592785,-0.11494744226932535,-0.15349586620513467
188,0.5,0.0,0,0,-0.5,0.0,0.5,-0.10911108372211464,-0.13675194440739513
189,0.5,0.0,0,0,-0.5,0.0,0.5,-0.10377053353786475,-1.1170279559373852
190,0.6,0.1,0,0,-0.6,-0.1,0.6082762530298219,0.8636447666251564,-0.15652803084274458
191,0.5,0.0,0,0,-0.5,0.0,0.5,-1.1443079652838724,-2.1682699955560567
192,0.5,0.2,0,0,-0.5,-0.2,0.5385164807134505,-0.08505382161140451,0.9741827321477736
193,0.6,0.1,0,0,-0.6,-0.1,0.6082762530298219,0.9729748464451566,-2.0661625427811052
194,0.7,0.3,0,0,-0.7,-0.3,0.7615773105863908,0.9931542129491231,0.9675278044642445
195,0.7,0.3,0,0,-0.7,-0.3,0.7615773105863908,0.03401355555057517,-0.960940532016754
196,0.7,0.3,0,0,-0.7,-0.3,0.7615773105863908,0.041948582458495975,-0.9575367782354353
197,0.8,0.4,0,0,-0.8,-0.4,0.894427190999916,1.024585342172995,0.019550252594202844
198,0.8,0.4,0,0,-0.8,-0.4,0.894427190999916,0.10878382892608635,-0.900012437224388
199,0.9,0.6,0,0,-0.9,-0.6,1.0816653826391966,1.1381386759751715,1.142750501187744
200,1.0,0.6,0,0,-1.0,-0.6,1.16619037896906,1.3896565389703641,-0.7906186013936998
201,1.0,0.5,0,0,-1.0,-0.5,1.118033988749895,0.23915779604911794,-1.678580779240638
202,1.1,0.8,0,0,-1.1,-0.8,1.3601470508735445,1.4569343432443516,2.7933193822024607
203,1.1,0.6,0,0,-1.1,-0.6,1.252996408614167,0.31190422320365896,-2.6089140233567836
204,1.1,1.0,0,0,-1.1,-1.0,1.4866068747318506,0.3249416004896163,3.2972955169213907
205,1.1,0.8,0,0,-1.1,-0.8,1.3601470508735445,0.337521225786209,-2.6515312184263147
206,1.1,1.0,0,0,-1.1,-1.0,1.4866068747318506,0.3502946903944015,1.4277499618234437
207,1.0,1.1,0,0,-1.0,-1.1,1.4866068747318506,-0.7161421917604537,0.5458958844399091
208,1.0,1.0,0,0,-1.0,-1.0,1.4142135623730951,0.32415762479305255,-1.5656393226104879
209,1.0,1.3,0,0,-1.0,-1.3,1.6401219466856727,0.33507740480899806,2.7821283388755735
210,0.9,1.2,0,0,-0.9,-1.2,1.5,-0.6629275535682797,-1.354604833862655
211,0.9,1.3,0,0,-0.9,-1.3,1.5811388300841898,0.30801695921421046,0.6575196611742884
212,0.8,1.2,0,0,-0.8,-1.2,1.4422205101855958,-0.7350189793350039,-1.3693228525978158
213,0.6,1.4,0,0,-0.6,-1.4,1.5231546211727816,-1.8508317253692013,1.7744310151346931
214,0.5,1.3,0,0,-0.5,-1.3,1.392838827718412,-0.8771687786313602,-1.3005789474924967
215,0.5,1.3,0,0,-0.5,-1.3,1.392838827718412,0.14267951390743247,-0.2720498201847076
216,0.4,1.3,0,0,-0.4,-1.3,1.3601470508735443,-1.1244955459728003,-0.25986347441673274
217,0.4,1.2,0,0,-0.4,-1.2,1.2649110640673518,0.10355844094753258,-1.150310310943459
218,0.3,1.2,0,0,-0.3,-1.2,1.2369316876852983,-1.0402673705270817,-0.27953419957160963
219,0.3,1.1,0,0,-0.3,-1.1,1.140175425099138,0.06244514164924611,-1.1798569221342046
220,0.3,1.2,0,0,-0.3,-1.2,1.2369316876852983,0.06544339649677267,0.891756128452164
221,0.3,1.1,0,0,-0.3,-1.1,1.140175425099138,0.06895414659976949,-1.2659082329318798
222,0.3,1.2,0,0,-0.3,-1.2,1.2369316876852983,0.07254434351921071,0.7304731326662851
223,0.3,1.2,0,0,-0.3,-1.2,1.2369316876852983,0.07582253608703603,-0.21261785778999331
224,0.4,1.2,0,0,-0.4,-1.2,1.2649110640673518,1.0785124688960996,-0.19813754000663752
225,0.4,1.2,0,0,-0.4,-1.2,1.2649110640673518,0.13355532674789422,-0.18399744620323177
226,0.4,1.2,0,0,-0.4,-1.2,1.2649110640673518,0.13811530761718743,-0.17030737729072565
227,0.5,1.2,0,0,-0.5,-1.2,1.3,1.272659956046595,-0.15758506541252126
228,0.5,1.1,0,0,-0.5,-1.1,1.2083045973594573,0.19743525588512412,-1.1751283211721428
229,0.5,1.1,0,0,-0.5,-1.1,1.2083045973594573,0.20310768246650687,-0.18047028834819778
230,0.4,1.0,0,0,-0.4,-1.0,1.077032961426901,-0.8538371237815002,-1.2297201898766237
231,0.5,1.0,0,0,-0.5,-1.0,1.118033988749895,1.149676584178824,-0.20511546137332903
232,0.5,1.0,0,0,-0.5,-1.0,1.118033988749895,0.21979387176036824,-0.193008984351158
233,0.5,0.9,0,0,-0.5,-0.9,1.0295630140987,0.22500027322769156,-1.3304761535725858
234,0.5,1.0,0,0,-0.5,-1.0,1.118033988749895,0.23071017706394187,0.8297477795659655
235,0.5,0.9,0,0,-0.5,-0.9,1.0295630140987,0.2364197086095809,-1.2121419385424848
236,0.6,1.0,0,0,-0.6,-1.0,1.16619037896906,1.2014236505270066,0.7592029469907153
237,0.5,0.9,0,0,-0.5,-0.9,1.0295630140987,-0.9063694209487092,-1.3428719051096352
238,0.6,1.1,0,0,-0.6,-1.1,1.252996408614167,1.3425864365826128,1.9958742159180602
239,0.5,1.1,0,0,-0.5,-1.1,1.2083045973594573,-0.6077151708853554,-0.06555632987022386
240,0.6,1.1,0,0,-0.6,-1.1,1.252996408614167,1.4879729840026117,-0.05479742903709395
241,0.5,1.2,0,0,-0.5,-1.2,1.3,-0.7471599930815522,1.0267784421788655
242,0.5,1.0,0,0,-0.5,-1.0,1.118033988749895,0.2793169356584548,-2.0796591130868083
243,0.5,1.2,0,0,-0.5,-1.2,1.3,0.2854328017234801,1.9038072297566093
244,0.3,1.0,0,0,-0.3,-1.0,1.044030650891055,-1.8950392078173894,-2.137508055217353
245,0.4,1.3,0,0,-0.4,-1.3,1.3601470508735443,1.2705686720596665,3.1808792323472805
246,0.4,1.0,0,0,-0.4,-1.0,1.077032961426901,0.24949483830928793,-3.0735178121816724
247,0.3,1.2,0,0,-0.3,-1.2,1.2369316876852983,-0.7822181741936717,2.0558177091843763
248,0.3,1.1,0,0,-0.3,-1.1,1.140175425099138,0.20866083142757405,-0.8336985225383104
249,0.4,1.2,0,0,-0.4,-1.2,1.2649110640673518,1.3562137217082229,1.2038568138483903
250,0.5,1.2,0,0,-0.5,-1.2,1.3,1.276732944313785,0.12485554811954502
251,0.4,1.1,0,0,-0.4,-1.1,1.1704699910719625,-0.7873085678573091,-0.9692690151376335
252,0.4,1.2,0,0,-0.4,-1.2,1.2649110640673518,0.2759660658359527,1.136659954285388
253,0.4,1.2,0,0,-0.4,-1.2,1.2649110640673518,0.28039500041007986,0.16401022038459784
254,0.5,1.2,0,0,-0.5,-1.2,1.3,1.349587848021947,0.1775561383724213
255,0.5,1.2,0,0,-0.5,-1.2,1.3,0.3402191542625426,0.19193489527702334
256,0.5,1.1,0,0,-0.5,-1.1,1.2083045973594573,0.3459348906517028,-0.8443720382796116
257,0.5,1.1,0,0,-0.5,-1.1,1.2083045973594573,0.3515451860666274,0.1686740062952043
258,0.5,1.0,0,0,-0.5,-1.0,1.118033988749895,0.3573916378259658,-0.8464373463058281
259,0.5,1.0,0,0,-0.5,-1.0,1.118033988749895,0.3628449093341826,0.14309264647960673
260,0.5,0.9,0,0,-0.5,-0.9,1.0295630140987,0.3690475191116332,-0.8162561091706095
261,0.5,1.0,0,0,-0.5,-1.0,1.118033988749895,0.37442182364463794,1.2294458236040327
262,0.5,0.9,0,0,-0.5,-0.9,1.0295630140987,0.3804159093141555,-0.8269381924546123
263,0.5,1.0,0,0,-0.5,-1.0,1.118033988749895,0.38602355732917776,1.2068547120189475
264,0.4,1.0,0,0,-0.4,-1.0,1.077032961426901,-0.6525986785722485,0.19856717407703406
265,0.4,1.0,0,0,-0.4,-1.0,1.077032961426901,0.34707473082542406,0.21019546449184423
266,0.4,1.0,0,0,-0.4,-1.0,1.077032961426901,0.3515929489612578,0.22150102031230934
267,0.4,1.0,0,0,-0.4,-1.0,1.077032961426901,0.35610785784721366,0.2327972275018693
268,0.4,1.1,0,0,-0.4,-1.1,1.1704699910719625,0.36039247603416436,1.3609240312604918
269,0.5,1.0,0,0,-0.5,-1.0,1.118033988749895,1.4372579015815736,-0.7664537779166543
270,0.5,1.1,0,0,-0.5,-1.1,1.2083045973594573,0.4205211222410201,1.2214179341279123
271,0.5,1.1,0,0,-0.5,-1.1,1.2083045973594573,0.4251882814407347,0.3282101962327958
272,0.5,1.1,0,0,-0.5,-1.1,1.2083045973594573,0.4315385664939879,0.3421919258832932
273,0.5,1.1,0,0,-0.5,-1.1,1.2083045973594573,0.43716499450206747,0.3545788949251175
274,0.5,1.1,0,0,-0.5,-1.1,1.2083045973594573,0.4429591601133346,0.36733525071144113
275,0.5,1.0,0,0,-0.5,-1.0,1.118033988749895,0.4490287380456923,-0.6113599194857162
276,0.4,1.0,0,0,-0.4,-1.0,1.077032961426901,-0.6483962557265283,0.3421635760307312
277,0.4,1.0,0,0,-0.4,-1.0,1.077032961426901,0.4100067109346389,0.35424887385368353
278,0.4,1.0,0,0,-0.4,-1.0,1.077032961426901,0.4144044392824172,0.36525254335403445
279,0.3,0.9,0,0,-0.3,-0.9,0.9486832980505138,-0.5382763975865602,-0.5791582435553756
280,0.3,0.9,0,0,-0.3,-0.9,0.9486832980505138,0.37316143393516527,0.33794080159664164
281,0.2,0.9,0,0,-0.2,-0.9,0.9219544457292888,-0.6977519571500757,0.34800530598163615
282,0.2,0.9,0,0,-0.2,-0.9,0.9219544457292888,0.32942384157180776,0.35803972928524025
283,0.2,0.8,0,0,-0.2,-0.8,0.8246211251235323,0.3317762383937835,-0.6535371533213569
284,0.1,0.9,0,0,-0.1,-0.9,0.9055385138137417,-0.7009552921729092,1.3628767795980652
285,0.1,0.7,0,0,-0.1,-0.7,0.7071067811865475,0.2858756044864654,-1.7216097588955748
286,0.1,0.7,0,0,-0.1,-0.7,0.7071067811865475,0.2871863652706146,0.2986735860347748
287,0.1,0.6,0,0,-0.1,-0.6,0.6082762530298219,0.2882212173461914,-0.848759142978301
288,0.1,0.6,0,0,-0.1,-0.6,0.6082762530298219,0.289724278640747,0.2657149154663086
289,0.1,0.5,0,0,-0.1,-0.5,0.5099019513592785,0.29040515680313106,-1.4583032981188915
290,0.1,0.5,0,0,-0.1,-0.5,0.5099019513592785,0.29153905472755426,0.22659930276870732
291,0.2,0.4,0,0,-0.2,-0.4,0.447213595499958,1.3481725615180808,-0.8224421214147927
292,0.2,0.4,0,0,-0.2,-0.4,0.447213595499958,0.3443109323501586,0.18755063619613652
293,0.2,0.3,0,0,-0.2,-0.3,0.36055512754639896,0.34675665001869194,-0.7927765246144867
294,0.2,0.3,0,0,-0.2,-0.3,0.36055512754639896,0.3489631420135497,0.14633428685665134
295,0.1,0.2,0,0,-0.1,-0.2,0.223606797749979,-0.6081231196874082,-0.8088161773355897
296,0.2,0.3,0,0,-0.2,-0.3,0.36055512754639896,1.471445062041304,1.2700805365754444
297,0.2,0.1,0,0,-0.2,-0.1,0.223606797749979,0.35424656627178186,-2.2558825322937306
298,0.1,0.2,0,0,-0.1,-0.2,0.223606797749979,-0.5385356853223433,0.9527352289758224
