num,x,y,targetX,targetY,errorX,errorY,tot_error,PID_x,PID_y
80,8.7,-6.5,7.984479965678238,0.4981730618437165,-0.7155200343217611,6.998173061843716,7.034656716786603,0.7524119501733546,-3.6127482176258603
81,8.6,-5.9,7.964086474504592,0.7573124680844011,-0.6359135254954076,6.657312468084402,6.687615068888163,0.7128773509481573,1.7947055684453443
82,8.4,-5.7,7.935660832147294,1.0126687038362363,-0.4643391678527067,6.712668703836236,6.72870953380101,-0.34795717733304254,-2.4332583225975366
83,8.3,-5.2,7.897068882345766,1.2792898262181327,-0.4029311176542345,6.479289826218133,6.491806384798293,0.8153371345544869,0.5390168754367826
84,8.1,-4.8,7.849788803164588,1.5430902868962226,-0.25021119683541126,6.3430902868962225,6.348023316808076,-0.1847977584621383,-0.43003744233186203
85,8.0,-4.6,7.794402423331549,1.8021337430278248,-0.2055975766684508,6.402133743027824,6.405434163828975,0.8807009164127031,-2.5070819999943934
86,7.9,-4.0,7.734592994626655,2.043643366178594,-0.1654070053733454,6.043643366178594,6.045906434520891,0.8805289178944526,2.1130384717311603
87,7.9,-3.8,7.6602771183783585,2.3066519324520987,-0.2397228816216419,6.106651932452099,6.111355404825835,2.0938439899310026,-2.5078529118783583
88,7.8,-3.3,7.579131718897078,2.560745876382722,-0.22086828110292167,5.8607458763827225,5.864906224751974,1.159759358167336,0.6694453962666127
89,7.5,-3.3,7.493230713625882,2.802148126263487,-0.006769286374118444,6.1021481262634865,6.10215188094323,-1.0190538863157315,-4.559018532484966
90,7.6,-2.8,7.3974592317814345,3.04600473906876,-0.20254076821856515,5.84600473906876,5.849512302064589,3.3656899742170667,0.700459420566599
91,7.5,-2.8,7.288458449102424,3.2983317646486965,-0.21154155089757598,6.098331764648696,6.101999683667596,1.4394988369928314,-4.62379973207187
92,7.4,-2.4,7.175594806900365,3.5371605569228803,-0.22440519309963491,5.93716055692288,5.941399933464409,1.4916599551886365,-0.4742083981330798
93,7.3,-2.3,7.0561161593625314,3.7698753847416193,-0.24388384063746837,6.06987538474162,6.074772959873999,1.5739644580766952,-3.6292898760140915
94,7.2,-1.9,6.927874363450018,4.000652146395518,-0.27212563654998245,5.900652146395517,5.906923743779815,1.6792474789871086,-0.5019094936374471
